Age,Salary,Experience,Credit_Score,Existing_Loans,EMI_Burden,Loan_Amount,Job_Type,City,Education,Marital_Status,Loan_Purpose,Loan_Approved
48,124996,28,839,0,47,237635,Government Job,Jaipur,Graduate,Married,Personal Loan,1
50,75568,32,886,2,29,475596,Private Job,Mumbai,Graduate,Married,Car Loan,1
49,117879,29,545,3,23,1123456,Government Job,Jaipur,Graduate,Single,Home Loan,0
26,115953,5,695,1,23,1031821,Self Employed,Jaipur,Graduate,Married,Car Loan,1
55,72847,35,414,2,57,194357,Private Job,Indore,Post Graduate,Single,Car Loan,0
61,67735,37,328,4,57,105456,Private Job,Mumbai,Graduate,Married,Home Loan,0
57,82485,35,479,1,78,783611,Government Job,Jaipur,Graduate,Single,Car Loan,0
44,10000,20,467,2,69,1325203,Self Employed,Mumbai,Graduate,Married,Car Loan,0
49,57358,27,386,1,87,362444,Private Job,Bhopal,High School,Single,Education Loan,0
51,89066,32,606,1,58,927770,Private Job,Mumbai,Graduate,Divorced,Personal Loan,1
55,105840,37,828,3,53,1171209,Private Job,Indore,Graduate,Married,Car Loan,0
53,50565,33,306,3,58,1097776,Self Employed,Indore,Graduate,Married,Home Loan,0
41,70819,19,741,1,26,1040077,Private Job,Bhopal,Graduate,Married,Home Loan,1
52,77176,29,369,4,14,1351595,Self Employed,Indore,Post Graduate,Divorced,Education Loan,0
43,57532,19,627,1,32,1460884,Government Job,Bhopal,Graduate,Married,Car Loan,1
53,31992,33,855,0,69,409915,Private Job,Delhi,Graduate,Single,Personal Loan,1
23,40126,4,351,1,73,186869,Private Job,Indore,High School,Married,Home Loan,0
38,28660,20,842,1,63,1118851,Self Employed,Mumbai,High School,Divorced,Personal Loan,1
45,14628,26,601,3,89,996601,Private Job,Delhi,Graduate,Married,Home Loan,0
62,54909,40,529,0,70,410703,Private Job,Delhi,Post Graduate,Married,Car Loan,1
51,126502,28,328,1,19,1089527,Self Employed,Delhi,High School,Single,Personal Loan,0
23,67395,3,752,0,51,229519,Private Job,Jaipur,High School,Single,Personal Loan,1
60,51390,36,814,0,19,1499172,Government Job,Bhopal,Graduate,Divorced,Home Loan,1
44,71185,25,624,3,70,192589,Government Job,Mumbai,Post Graduate,Divorced,Home Loan,0
52,35224,29,883,1,15,391580,Self Employed,Bhopal,Graduate,Single,Car Loan,1
42,10175,21,735,0,87,727916,Private Job,Delhi,Graduate,Single,Home Loan,1
43,39324,24,336,1,39,1259232,Self Employed,Mumbai,High School,Married,Car Loan,0
22,26091,0,887,2,79,738684,Government Job,Bhopal,Graduate,Married,Education Loan,1
47,10000,23,701,0,42,285406,Self Employed,Indore,Post Graduate,Married,Education Loan,1
62,43494,40,390,0,56,1057540,Government Job,Jaipur,Post Graduate,Married,Home Loan,0
22,74643,1,882,4,47,597885,Self Employed,Delhi,Graduate,Married,Education Loan,1
46,71840,26,858,2,66,445145,Private Job,Delhi,Graduate,Married,Car Loan,1
37,68138,13,531,1,26,174944,Government Job,Delhi,Post Graduate,Divorced,Personal Loan,1
60,110080,37,413,2,16,1191477,Private Job,Jaipur,Graduate,Single,Home Loan,1
53,43428,29,456,0,13,1441880,Private Job,Mumbai,Graduate,Married,Personal Loan,0
29,72984,10,468,3,45,436983,Government Job,Mumbai,Graduate,Married,Car Loan,0
63,48350,40,452,3,39,799505,Government Job,Indore,Graduate,Single,Education Loan,0
59,102656,37,374,1,86,823832,Private Job,Jaipur,Graduate,Divorced,Personal Loan,0
49,35745,29,858,0,30,317538,Government Job,Bhopal,Post Graduate,Divorced,Car Loan,1
62,82300,40,707,2,57,106426,Private Job,Jaipur,High School,Married,Personal Loan,1
46,67492,25,764,1,70,970082,Private Job,Jaipur,Graduate,Married,Home Loan,1
55,96579,32,422,0,86,66869,Government Job,Indore,High School,Single,Home Loan,0
45,60277,25,630,0,68,1319655,Private Job,Jaipur,Graduate,Single,Car Loan,1
44,52901,20,841,1,45,1219270,Government Job,Delhi,Graduate,Married,Personal Loan,1
33,49279,13,439,2,29,660851,Private Job,Mumbai,Graduate,Single,Car Loan,0
27,55403,7,442,1,66,529744,Self Employed,Mumbai,Graduate,Single,Personal Loan,0
56,10000,37,435,0,39,1090861,Self Employed,Bhopal,Graduate,Single,Education Loan,0
40,44360,16,603,2,16,180503,Private Job,Delhi,Graduate,Single,Car Loan,0
21,42538,1,860,0,35,1424630,Government Job,Mumbai,Graduate,Divorced,Home Loan,1
28,25788,4,837,0,69,618878,Private Job,Mumbai,Graduate,Single,Car Loan,1
36,43168,14,739,2,61,1107345,Private Job,Bhopal,High School,Married,Education Loan,1
34,33062,10,681,2,41,526859,Government Job,Jaipur,High School,Married,Education Loan,1
32,44597,10,322,1,33,848768,Private Job,Jaipur,Graduate,Married,Education Loan,0
43,78733,21,488,0,45,1072852,Government Job,Indore,High School,Married,Personal Loan,1
35,78809,14,826,0,12,1189581,Private Job,Delhi,High School,Married,Car Loan,1
48,107360,27,812,1,55,77222,Government Job,Indore,Graduate,Single,Car Loan,1
54,69243,30,807,0,15,165518,Private Job,Jaipur,Post Graduate,Single,Education Loan,1
22,14386,1,509,1,29,946840,Private Job,Indore,Post Graduate,Married,Education Loan,0
52,50123,29,860,1,40,182983,Private Job,Delhi,Graduate,Married,Education Loan,1
43,40828,24,756,0,17,348132,Self Employed,Delhi,High School,Single,Personal Loan,1
42,30527,18,621,2,32,1305890,Government Job,Bhopal,High School,Married,Car Loan,0
45,92188,22,861,0,83,401705,Private Job,Mumbai,High School,Single,Home Loan,1
42,73635,18,632,0,68,1424449,Private Job,Indore,Graduate,Married,Education Loan,0
42,62109,22,313,0,63,1083564,Private Job,Mumbai,Post Graduate,Single,Home Loan,0
62,15479,38,500,2,49,203494,Self Employed,Delhi,High School,Married,Car Loan,1
26,57541,7,837,2,32,1428355,Government Job,Indore,High School,Married,Education Loan,1
35,129789,14,779,2,80,773587,Government Job,Bhopal,Post Graduate,Married,Education Loan,1
63,34896,40,701,0,76,1041262,Private Job,Indore,Graduate,Married,Home Loan,0
57,53457,33,768,2,32,556600,Government Job,Indore,Post Graduate,Divorced,Education Loan,1
53,101664,29,586,1,48,510702,Self Employed,Mumbai,Graduate,Married,Personal Loan,1
28,46841,5,515,3,80,1378300,Private Job,Mumbai,High School,Single,Car Loan,0
64,46206,40,589,0,40,922585,Private Job,Bhopal,Post Graduate,Married,Education Loan,1
64,53139,40,597,4,82,835555,Government Job,Mumbai,Graduate,Single,Car Loan,0
25,70397,3,624,1,30,1328062,Self Employed,Indore,Post Graduate,Married,Car Loan,1
59,31932,38,843,0,64,674575,Private Job,Jaipur,High School,Married,Home Loan,1
24,87699,5,838,1,56,387168,Government Job,Indore,Post Graduate,Married,Car Loan,1
26,48168,4,524,0,53,961714,Government Job,Jaipur,Post Graduate,Married,Car Loan,0
52,66189,33,510,0,39,852474,Private Job,Indore,Graduate,Married,Car Loan,1
50,47498,28,300,0,76,545575,Private Job,Bhopal,Graduate,Married,Home Loan,0
55,19933,36,536,0,60,436179,Private Job,Indore,Graduate,Single,Home Loan,0
60,10000,38,675,0,47,183873,Self Employed,Indore,Post Graduate,Married,Home Loan,1
36,66861,17,623,2,74,552802,Self Employed,Indore,Post Graduate,Single,Home Loan,0
33,10000,15,518,0,35,254442,Private Job,Indore,Post Graduate,Single,Personal Loan,1
62,82932,40,482,3,20,752899,Government Job,Indore,Post Graduate,Divorced,Personal Loan,0
50,63813,31,533,0,79,712676,Government Job,Bhopal,Post Graduate,Single,Education Loan,0
39,120726,15,386,1,34,77810,Private Job,Mumbai,High School,Married,Car Loan,0
37,42488,14,879,0,72,864236,Private Job,Mumbai,Graduate,Divorced,Home Loan,0
39,112039,20,447,0,68,890800,Government Job,Jaipur,High School,Married,Home Loan,0
48,51274,25,394,2,10,1456236,Private Job,Jaipur,Post Graduate,Single,Car Loan,1
46,87872,22,884,0,31,242087,Private Job,Mumbai,Graduate,Single,Home Loan,1
57,76370,34,729,0,82,165455,Private Job,Jaipur,High School,Divorced,Car Loan,1
46,10000,25,457,2,44,385226,Private Job,Bhopal,Graduate,Single,Car Loan,0
43,155804,24,449,1,70,1293432,Self Employed,Indore,High School,Married,Car Loan,0
29,108555,10,306,0,17,683937,Self Employed,Indore,Graduate,Single,Car Loan,0
32,71926,11,847,0,55,958112,Government Job,Delhi,Post Graduate,Single,Car Loan,1
21,99864,3,508,0,44,1267053,Government Job,Bhopal,Graduate,Married,Personal Loan,1
21,68217,0,820,0,45,637275,Private Job,Mumbai,Graduate,Divorced,Home Loan,1
54,86582,35,598,2,76,670128,Private Job,Indore,High School,Single,Car Loan,0
52,64698,28,431,0,38,816716,Government Job,Jaipur,Graduate,Married,Home Loan,1
45,28758,24,337,1,55,548589,Private Job,Jaipur,Graduate,Single,Personal Loan,0
60,56948,40,893,0,40,1477544,Self Employed,Bhopal,High School,Single,Education Loan,1
21,44298,0,752,0,82,1442246,Private Job,Mumbai,Post Graduate,Married,Home Loan,0
36,78969,16,557,2,59,673289,Private Job,Mumbai,High School,Married,Education Loan,0
59,28384,40,457,2,79,1315629,Government Job,Indore,Graduate,Married,Car Loan,0
25,64433,5,471,1,47,883190,Private Job,Mumbai,Graduate,Married,Personal Loan,1
42,17714,20,314,2,52,435565,Private Job,Jaipur,Post Graduate,Married,Education Loan,0
49,83125,31,510,0,31,498429,Private Job,Indore,Post Graduate,Single,Home Loan,1
23,23432,3,723,0,59,985868,Private Job,Indore,Graduate,Divorced,Personal Loan,1
32,78109,12,481,0,45,534347,Private Job,Indore,Graduate,Married,Car Loan,0
46,63537,27,735,3,68,252163,Government Job,Jaipur,Graduate,Single,Home Loan,1
36,91284,18,550,3,16,100019,Private Job,Delhi,Graduate,Married,Car Loan,0
57,55460,37,564,0,70,1348925,Private Job,Bhopal,Post Graduate,Single,Personal Loan,0
42,84418,19,470,2,37,888770,Private Job,Mumbai,Post Graduate,Single,Education Loan,1
49,64467,25,736,0,56,1286849,Private Job,Indore,Graduate,Single,Education Loan,1
34,72848,12,321,0,27,1410808,Government Job,Delhi,High School,Married,Personal Loan,1
48,10000,25,810,2,50,1026404,Private Job,Indore,High School,Married,Car Loan,1
25,40689,5,612,0,40,683431,Private Job,Jaipur,Post Graduate,Married,Personal Loan,1
50,55108,31,557,2,23,809889,Private Job,Indore,High School,Married,Car Loan,1
25,101110,1,424,1,54,1149240,Government Job,Mumbai,Post Graduate,Single,Personal Loan,0
32,70376,8,420,2,35,1416497,Government Job,Jaipur,High School,Single,Home Loan,1
36,10000,14,528,0,20,307119,Self Employed,Delhi,Post Graduate,Single,Home Loan,1
46,73134,25,566,1,43,86684,Government Job,Mumbai,Graduate,Single,Personal Loan,1
46,33681,27,642,0,26,1470027,Government Job,Indore,Post Graduate,Single,Personal Loan,1
41,36290,17,406,0,52,281358,Self Employed,Jaipur,Graduate,Married,Home Loan,0
59,58255,39,482,2,77,811729,Self Employed,Jaipur,High School,Single,Car Loan,0
56,68301,33,469,2,86,1163655,Government Job,Indore,Graduate,Married,Personal Loan,0
53,36669,34,309,0,85,268049,Private Job,Bhopal,Graduate,Single,Car Loan,0
50,10000,31,807,1,62,176732,Self Employed,Delhi,Graduate,Single,Personal Loan,1
57,54685,34,765,1,37,1155665,Self Employed,Jaipur,Graduate,Divorced,Car Loan,1
43,53282,21,728,0,60,261256,Private Job,Delhi,Post Graduate,Married,Car Loan,1
30,103006,12,382,0,86,227198,Government Job,Jaipur,Graduate,Single,Personal Loan,0
25,61281,4,899,0,19,1168254,Government Job,Mumbai,High School,Single,Home Loan,1
56,95364,35,324,2,71,1070471,Government Job,Indore,Graduate,Married,Home Loan,0
54,123484,36,595,0,31,50137,Private Job,Delhi,Post Graduate,Single,Personal Loan,1
51,26782,32,810,1,55,1143440,Private Job,Bhopal,High School,Married,Education Loan,0
30,104117,9,874,2,72,322617,Self Employed,Bhopal,High School,Single,Home Loan,1
39,87973,17,490,2,84,473750,Government Job,Mumbai,Graduate,Single,Personal Loan,0
52,10000,32,746,0,69,188572,Self Employed,Bhopal,Graduate,Married,Home Loan,1
21,54360,0,334,0,65,294615,Private Job,Mumbai,High School,Single,Personal Loan,0
25,81167,1,455,3,14,827104,Private Job,Mumbai,Graduate,Married,Car Loan,0
24,70136,0,775,0,40,1384744,Private Job,Jaipur,Graduate,Single,Home Loan,1
36,109726,14,696,0,44,1207672,Private Job,Indore,Graduate,Married,Home Loan,1
44,77708,24,765,2,66,246516,Self Employed,Indore,Graduate,Married,Home Loan,1
36,17106,16,389,1,29,847154,Private Job,Indore,Graduate,Married,Personal Loan,0
22,83778,0,555,1,40,340940,Private Job,Jaipur,Graduate,Single,Personal Loan,1
48,25706,27,543,1,38,903745,Private Job,Indore,Graduate,Married,Home Loan,1
52,43421,31,576,2,76,242687,Government Job,Bhopal,Post Graduate,Married,Car Loan,0
47,92949,23,611,0,19,180736,Private Job,Indore,Post Graduate,Married,Personal Loan,1
40,89567,18,677,1,28,1355824,Private Job,Mumbai,Post Graduate,Single,Personal Loan,1
44,61150,21,448,0,51,210067,Private Job,Indore,Graduate,Single,Personal Loan,0
32,38264,9,642,0,25,234785,Private Job,Delhi,Post Graduate,Married,Education Loan,0
55,53995,31,369,0,26,250093,Private Job,Indore,Graduate,Divorced,Home Loan,0
53,56633,29,874,2,21,1406729,Government Job,Jaipur,Graduate,Married,Personal Loan,1
53,42999,33,328,1,83,1438019,Government Job,Delhi,High School,Divorced,Home Loan,0
63,94064,40,876,4,44,196093,Private Job,Bhopal,Graduate,Married,Education Loan,1
57,47536,38,750,0,88,994346,Private Job,Bhopal,Graduate,Single,Personal Loan,1
32,52148,13,579,2,31,920448,Private Job,Delhi,Post Graduate,Married,Personal Loan,1
23,52969,4,791,0,73,178849,Private Job,Mumbai,High School,Married,Education Loan,1
21,80915,2,775,2,55,420477,Private Job,Delhi,Post Graduate,Married,Education Loan,1
53,67628,33,571,2,33,1134761,Self Employed,Indore,Post Graduate,Married,Home Loan,1
60,66547,40,498,0,68,238879,Government Job,Bhopal,Graduate,Divorced,Personal Loan,1
30,31721,11,828,1,49,480558,Self Employed,Delhi,High School,Single,Education Loan,1
63,67042,39,795,0,88,359210,Government Job,Jaipur,High School,Divorced,Education Loan,1
64,82382,40,333,2,80,1415350,Private Job,Indore,Graduate,Married,Car Loan,0
49,49667,31,574,3,76,539985,Self Employed,Jaipur,High School,Single,Education Loan,0
33,64377,12,450,0,69,1227197,Private Job,Bhopal,Graduate,Married,Home Loan,0
32,87623,11,893,1,62,1027966,Self Employed,Jaipur,Graduate,Divorced,Home Loan,1
51,35957,27,412,2,13,501415,Private Job,Indore,High School,Single,Car Loan,0
22,36379,3,388,3,52,918303,Private Job,Mumbai,Graduate,Married,Car Loan,0
55,56383,36,360,1,59,280021,Private Job,Bhopal,High School,Divorced,Home Loan,0
43,83401,24,866,3,13,975840,Government Job,Mumbai,Post Graduate,Single,Home Loan,1
37,10000,19,599,2,20,1031929,Self Employed,Delhi,High School,Married,Car Loan,0
46,54132,24,734,2,30,631681,Self Employed,Bhopal,High School,Married,Home Loan,1
28,38859,10,523,0,62,1434155,Self Employed,Mumbai,Graduate,Single,Education Loan,0
49,70723,29,836,1,71,115295,Self Employed,Indore,High School,Married,Education Loan,1
46,57048,25,615,2,67,1385630,Government Job,Bhopal,High School,Single,Personal Loan,1
30,94283,11,580,0,53,1087683,Private Job,Delhi,Graduate,Married,Personal Loan,1
46,79491,25,490,2,43,202650,Self Employed,Bhopal,High School,Married,Education Loan,0
54,53171,36,527,1,53,1461011,Government Job,Mumbai,Graduate,Single,Car Loan,1
61,29448,40,420,2,24,1378725,Private Job,Mumbai,Graduate,Single,Education Loan,0
27,70487,6,403,1,32,1470747,Private Job,Delhi,Graduate,Single,Home Loan,1
24,51019,2,635,0,86,902787,Government Job,Mumbai,High School,Married,Home Loan,0
31,53867,7,763,0,72,1011579,Government Job,Jaipur,Graduate,Single,Education Loan,1
49,25127,29,433,0,54,829347,Private Job,Delhi,High School,Single,Car Loan,0
56,64579,37,825,0,15,1137475,Private Job,Jaipur,Post Graduate,Divorced,Personal Loan,1
45,44779,26,663,4,52,664337,Government Job,Jaipur,Graduate,Single,Education Loan,0
41,47790,19,647,0,65,1442681,Private Job,Indore,Graduate,Married,Car Loan,0
56,10000,33,817,0,85,1194543,Private Job,Indore,Graduate,Married,Personal Loan,0
30,61001,11,555,3,83,1250148,Government Job,Bhopal,Graduate,Married,Car Loan,0
57,31457,36,374,0,10,830815,Government Job,Mumbai,Graduate,Single,Education Loan,0
29,75479,10,308,0,23,1029246,Government Job,Bhopal,Graduate,Single,Car Loan,1
44,62133,21,688,3,27,116370,Private Job,Bhopal,Graduate,Married,Personal Loan,1
55,15910,32,518,1,37,158092,Private Job,Delhi,Post Graduate,Married,Personal Loan,1
55,56891,36,554,0,76,473114,Self Employed,Jaipur,Graduate,Single,Car Loan,0
56,66448,32,405,0,77,477663,Private Job,Mumbai,High School,Single,Personal Loan,0
38,122599,16,346,0,27,533211,Private Job,Indore,Graduate,Single,Education Loan,1
59,77981,35,339,2,39,1168340,Private Job,Bhopal,Post Graduate,Married,Personal Loan,1
52,21260,29,551,0,62,367615,Private Job,Mumbai,High School,Married,Personal Loan,0
44,118295,25,744,1,61,1407132,Government Job,Delhi,High School,Single,Car Loan,1
43,51753,24,627,2,87,1171909,Private Job,Bhopal,Graduate,Married,Education Loan,0
52,51624,33,725,1,12,412211,Private Job,Jaipur,Graduate,Married,Personal Loan,1
57,118256,35,843,1,88,683870,Private Job,Indore,Graduate,Single,Education Loan,1
32,41146,10,613,3,66,588770,Self Employed,Jaipur,Graduate,Married,Car Loan,0
33,55285,10,345,2,78,50200,Government Job,Bhopal,High School,Divorced,Education Loan,0
43,11060,22,880,0,53,1401043,Private Job,Indore,Post Graduate,Single,Personal Loan,1
45,58827,23,682,1,29,843259,Self Employed,Delhi,Graduate,Married,Home Loan,1
55,55468,31,704,1,61,142365,Government Job,Bhopal,Graduate,Married,Home Loan,1
61,48064,39,646,1,81,1492869,Private Job,Delhi,High School,Married,Home Loan,0
50,64749,27,548,3,20,1270114,Self Employed,Jaipur,Graduate,Married,Personal Loan,0
37,35430,18,612,1,31,1053261,Government Job,Jaipur,Graduate,Married,Personal Loan,1
40,103936,19,526,0,59,1318945,Private Job,Mumbai,High School,Married,Personal Loan,1
45,60551,26,347,2,81,1399010,Government Job,Mumbai,Graduate,Married,Home Loan,0
42,36903,21,673,2,26,453709,Self Employed,Mumbai,Graduate,Married,Personal Loan,1
33,18225,13,861,0,75,1297332,Private Job,Jaipur,Post Graduate,Single,Personal Loan,0
39,61419,20,517,1,68,860448,Private Job,Indore,Post Graduate,Married,Personal Loan,0
56,87553,35,742,3,33,550388,Self Employed,Jaipur,Post Graduate,Single,Personal Loan,1
32,70685,9,748,3,35,203489,Private Job,Indore,High School,Married,Home Loan,1
61,119565,40,711,4,69,1030675,Self Employed,Delhi,Graduate,Single,Home Loan,0
39,120215,15,832,2,89,1497187,Private Job,Indore,Post Graduate,Single,Car Loan,1
32,21624,12,720,4,78,545078,Private Job,Indore,Graduate,Single,Personal Loan,0
29,15279,5,571,0,36,69862,Private Job,Indore,Graduate,Single,Education Loan,1
27,36908,9,737,0,36,1479901,Private Job,Mumbai,Graduate,Single,Personal Loan,1
48,81160,30,557,1,22,555425,Government Job,Jaipur,Graduate,Single,Home Loan,1
34,71700,16,571,0,65,1397939,Government Job,Indore,High School,Single,Personal Loan,1
51,90323,31,879,0,36,267734,Government Job,Indore,Graduate,Married,Home Loan,1
39,28931,15,896,0,19,571549,Private Job,Indore,Graduate,Married,Car Loan,1
36,10000,15,497,0,47,925538,Private Job,Bhopal,High School,Married,Car Loan,0
25,42258,1,461,2,74,247152,Government Job,Delhi,Graduate,Single,Car Loan,0
55,77597,32,726,3,85,1051041,Self Employed,Delhi,Graduate,Married,Home Loan,0
32,64850,9,509,3,36,897094,Private Job,Bhopal,Post Graduate,Married,Home Loan,0
45,97367,24,576,0,13,1170154,Government Job,Mumbai,Graduate,Married,Home Loan,1
41,38641,18,457,2,77,717146,Self Employed,Mumbai,Graduate,Single,Car Loan,0
56,89866,34,340,0,64,746671,Private Job,Delhi,Post Graduate,Married,Car Loan,0
43,41786,24,561,1,82,954390,Government Job,Mumbai,High School,Single,Education Loan,0
36,83350,16,720,2,36,1250089,Self Employed,Delhi,Graduate,Married,Personal Loan,1
